areaServicioDescripcion,observaciones,label_id,true_label_id,pred_label_id,confidence,true_label,pred_label,is_correct,prob_Arbolado Urbano,prob_Obras Públicas,prob_Higiene Urbana,prob_CLIBA (Higiene Urbana),prob_Alumbrado
CLIBA (Higiene Urbana),vecina que llama para ir a recolectar poda con camion almeja direccion francia 3280 y geronimo barbosa san isidro.,3,3,3,0.98460877,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00068589207,0.0009272873,0.012721987,0.98460877,0.0010560494
Alumbrado,se reitera el pedido de luminaria apagada columna 307199.,4,4,4,0.99388874,Alumbrado,Alumbrado,True,0.0037186276,0.00052965357,0.0007320953,0.0011308282,0.99388874
Obras Públicas,vecina reclama la limpieza del arroyo y corte de pasto en el mismo.,1,1,2,0.8436788,Obras Públicas,Higiene Urbana,False,0.0037617986,0.032295797,0.8436788,0.11953289,0.00073070975
Higiene Urbana,españa entre 1181 y 1211 la vereda esta inundada hace más de un mes. imposible caminar es como si hubiera caños rotos,2,2,1,0.7860144,Higiene Urbana,Obras Públicas,False,0.19082795,0.7860144,0.016914671,0.003583237,0.0026597623
Arbolado Urbano,"reclamo 8022812. hace meses reclamando que corten las ramas que ingresan a mi casa y no lo hacen. que se piensan que son, no sirven para nada, llamados, mails, internet si24. me arrepiento de pagar los impuestos. son unos vagos comenzando por el intendente. realmente da verguenza vivir en este municipio con inhoperabntes como ustedes.",0,0,0,0.96214616,Arbolado Urbano,Arbolado Urbano,True,0.96214616,0.0020506978,0.0067097787,0.027837912,0.0012554766
CLIBA (Higiene Urbana),"vecina que pide que vallan a buscar son 2 ramas de un arbol bananero, son pesados troncos y hojas",3,3,3,0.878996,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.10754676,0.0021540476,0.006830348,0.878996,0.004472837
Higiene Urbana,vecina solicita que vuelva a pasar el barrendero en calle billinghurst entre j diaz y d bosco,2,2,2,0.9892797,Higiene Urbana,Higiene Urbana,True,0.00031586832,0.003389482,0.9892797,0.0056745494,0.0013403596
Higiene Urbana,"segun reporte sge numero 1000888. siendo las 1308 horas, supervisor aguirre de la patrulla municipal en recorrida por la arteria junin y lainez de la localidad de boulogne infroma que se encuentra restos de pertenencias de persona en situacion de calle junto a un contenedor. se adjuntan fotografias. operadora lete carla. legajo 69.692",2,2,2,0.67266935,Higiene Urbana,Higiene Urbana,True,0.00046894167,0.004789262,0.67266935,0.32038242,0.0016900384
Alumbrado,"libertador entido cenrto llegando a almafuerte, la anteultima apagada la de vereda",4,4,4,0.9952382,Alumbrado,Alumbrado,True,0.0023399966,0.00072942,0.0008752285,0.0008171407,0.9952382
Higiene Urbana,todavía sigo esperando que alguien del municipio venga a limpiar toda la basura que dejo el recolector en la puerta de mi casa!,2,2,3,0.5454401,Higiene Urbana,CLIBA (Higiene Urbana),False,0.00084871013,0.0018813534,0.4509678,0.5454401,0.00086211687
Arbolado Urbano,extraccion de arbol y arreglo de vereda x raices informe img. sencio 121124 reparación de vereda. media vereda. dejar cinta verde. 9 mts. aprox.,0,0,0,0.99693954,Arbolado Urbano,Arbolado Urbano,True,0.99693954,0.0005405085,0.00041861224,0.0015332592,0.0005681784
Arbolado Urbano,"nº14633 vuelta de obligado 484 solicita extracción y reemplazo por otra especie luego de haber sufrido daños, cañerías rotas, vereda levantada, etc.",0,0,0,0.8682535,Arbolado Urbano,Arbolado Urbano,True,0.8682535,0.121906415,0.0014195256,0.005024524,0.0033959264
Higiene Urbana,"vecina reclama contenedor nuevo ya que antes habia y ya no esta mas,, y la gente sigue tirando basura en esa esquina",2,2,2,0.9347531,Higiene Urbana,Higiene Urbana,True,0.00040492605,0.0023379473,0.9347531,0.0613252,0.001178868
Obras Públicas,hola tengo en la puerta de mi casa toda la vereda rota ya mucha gente se callo y todo el cordón roto y la subida de auto también toda rota por favor si lo podrían venir a reparar gracias,1,1,1,0.5425307,Obras Públicas,Obras Públicas,True,0.44072443,0.5425307,0.0045881514,0.0039873025,0.008169336
Arbolado Urbano,info caro 212 cargada la poda con incidente 7957833,0,0,0,0.9138467,Arbolado Urbano,Arbolado Urbano,True,0.9138467,0.002997478,0.0014499392,0.06493865,0.016767237
CLIBA (Higiene Urbana),como funcionaria chicos? ya los dejo afuera o debemos coordinar para que nosotros estemos en el dia,3,3,3,0.45578867,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.13616401,0.07223555,0.25911915,0.45578867,0.0766927
Arbolado Urbano,"vecina solicita plantación de 1 árbol, en el frente de su domicilio. dirección los paraísos 1531",0,0,0,0.8365481,Arbolado Urbano,Arbolado Urbano,True,0.8365481,0.13602343,0.0042628725,0.01282787,0.010337731
Arbolado Urbano,"vecino solicita que vayan a recortar ramas de 3 ejemplares, manifiesta que debido a la tormenta se quebraron ramas de gran porte, de estos 3 árboles y que están siendo sostenidas por los cables de alta tensión. informa que es una vereda muy transitada. por este motivo solicita urgente el recorte de las ramas de los 3 ejemplares.especies 2 paraísos y 1 mora dirección guayaquil 1089. esq. perito moreno adjunto n7829716 de reclamo anterior, que también se inicio por ramas quebradas, en la tormenta anterior. 20032025 el ejemplar fue relevado, el equipo técnico de la dirección general de arbolado lo analizó y determinó que la intervención será incluida en el plan integral. las tareas de poda invernal se retomarán alrededor de mayo de 2025, cuando lo permita el estado fisiológico de los árboles. hasta entonces se seguirá poniendo el foco sobre los árboles con ramas quebradas o secas, la liberación de luminarias y las podas de carácter urgente.",0,0,0,0.99665856,Arbolado Urbano,Arbolado Urbano,True,0.99665856,0.00038673365,0.00048525125,0.0015542664,0.0009152501
Arbolado Urbano,"árbol muy grande, ya se mete en la casa del vecino.",0,0,0,0.97943944,Arbolado Urbano,Arbolado Urbano,True,0.97943944,0.0066114394,0.0032358295,0.0058701057,0.004843112
Arbolado Urbano,"numero de reclamo 00003221. vecino, reclama para extraer 2 arboles uno sobre lambertini y el otro sobre monseñor alberti. estos hasta le han levantado la vereda, el patio interno y paredes de su casa.",0,0,0,0.9950767,Arbolado Urbano,Arbolado Urbano,True,0.9950767,0.0008631119,0.0010464094,0.002659992,0.0003538001
Obras Públicas,"es un pozo ciego que necesita ser tapado, la vecina que reclama es no vidente",1,1,1,0.93841666,Obras Públicas,Obras Públicas,True,0.015562929,0.93841666,0.020154491,0.0015110781,0.024354758
Obras Públicas,"vecino reclama que después de la obra realizada sobre la calzada repavimentación en drago altura 2656, se siente un olor desagradable olor cloacal dentro del domicilio.",1,1,1,0.93829983,Obras Públicas,Obras Públicas,True,0.013102458,0.93829983,0.03841228,0.008677966,0.001507471
Arbolado Urbano,dos arboles muy frondosos,0,0,0,0.9776863,Arbolado Urbano,Arbolado Urbano,True,0.9776863,0.0010493748,0.0023432884,0.015532314,0.0033886384
Obras Públicas,"buen dia, como estas? hablando con una vecina, me comento que podia pedir a la municipalidad para que me hagan la vereda, ya que aproximadamente un año vinieron los de edenor o aysa no me acuerdo y rompieron todo y no lo dejaron en lindas condiciones, al menos no mi vereda, hasta en vez de reponer las baldosas que rompieron me las dibujaron ,, pusieron el cemento y armaron los cuadrados a mano jaja y tambien hay como escalones sobresaliendo que se ve que es de los viejos tachos de basura y la semana pasada se cayo un señor , esto no es sobre mi vereda pero esta al lado y es peligroso mas que nada para la gente mayor porque no se ven. muchas gracias. saludos",1,1,1,0.91179395,Obras Públicas,Obras Públicas,True,0.020793678,0.91179395,0.052444976,0.012664391,0.0023030005
Higiene Urbana,reponer contenedor que se incendio diego palma entre centenario y moreno san isidro,2,2,1,0.37887946,Higiene Urbana,Obras Públicas,False,0.018985406,0.37887946,0.24192634,0.21669944,0.14350934
Alumbrado,"lo arreglaron y a los dos dias se volvio a romper, luz de arriba apagado",4,4,4,0.99442095,Alumbrado,Alumbrado,True,0.0026095393,0.0010257211,0.00083125016,0.0011126167,0.99442095
CLIBA (Higiene Urbana),retiró de escombro en bolsa delegación martínez.,3,3,3,0.97011065,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00029239396,0.0038191364,0.024809502,0.97011065,0.0009683123
Higiene Urbana,vecina reclama falta de barrido hace mas de 2 semanas.,2,2,2,0.9922299,Higiene Urbana,Higiene Urbana,True,0.0005774751,0.00070882024,0.9922299,0.0050817207,0.0014021008
CLIBA (Higiene Urbana),rama almeja enfrente del campo 4.,3,3,3,0.8321814,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.12407488,0.011160201,0.020327559,0.8321814,0.012255978
Obras Públicas,"referente al evento sge n.1.023.492. siendo las 1327 horas, se comunica a la linea de emergencias vecino de nombre ricardo con número de contacto 1550387818 denunciando que en la arteria avenida centenario 1210 de la localidad de san isidro hay un pozo sobre la vereda con riesgo hacia terceros. se desplazó el inspector florencio cristian a cargo del móvil de la patrulla municipal número 486 quien a su arribo informó positivo pozo sobre la vereda. se adjuntan fotografías. operadora albrecht, lucila legajo 71.042",1,1,1,0.8772904,Obras Públicas,Obras Públicas,True,0.044366546,0.8772904,0.07018608,0.0016004537,0.006556577
Arbolado Urbano,"sobre blanco encalada desde obarrio hasta ravelo, arboles muy secos, pide extracción yo recambio, en el estacionamiento de la goethe",0,0,0,0.95869553,Arbolado Urbano,Arbolado Urbano,True,0.95869553,0.002840013,0.014995583,0.017872551,0.0055963476
Arbolado Urbano,"vecina informa de un árbol seco y en mal estado frente a su domicilio, solicita que pueda ser inspeccionado. info gianna 2712 seco",0,0,0,0.846053,Arbolado Urbano,Arbolado Urbano,True,0.846053,0.13170093,0.01968565,0.001322324,0.0012381434
Obras Públicas,vecina se acerca a la subdelegacion y le comenta a la recepción de que hay baches en paunero y guemes,1,1,1,0.9859067,Obras Públicas,Obras Públicas,True,0.0024031787,0.9859067,0.008043628,0.0010253992,0.0026210193
Arbolado Urbano,arebol con ramas caidas,0,0,0,0.61238045,Arbolado Urbano,Arbolado Urbano,True,0.61238045,0.00589375,0.0075369496,0.26517144,0.109017365
Alumbrado,"vecina reclama luz quemada, hay mucha inseguridad en la zona",4,4,4,0.9810854,Alumbrado,Alumbrado,True,0.014105631,0.0017788386,0.0019116951,0.001118339,0.9810854
CLIBA (Higiene Urbana),"el camión no ingresa a retirar la basura, favor de resolver soy de convocación. saludos.",3,3,3,0.96170694,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00056557613,0.0009625552,0.03558309,0.96170694,0.0011818737
Arbolado Urbano,"el intendente del barrio beccar plaza sr darío cáceres, solicita el retiro de un tocón ubicado sobre la vereda de una de las calles del predio en riobamba 364. informe tecnico gianna 23125 denegado, ejemplar sano",0,0,0,0.90242994,Arbolado Urbano,Arbolado Urbano,True,0.90242994,0.005999635,0.014113606,0.074530214,0.0029265776
Alumbrado,luminaria pagada desde hace 2 dias.,4,4,4,0.9576555,Alumbrado,Alumbrado,True,0.038003955,0.0014091552,0.0011564321,0.0017749654,0.9576555
CLIBA (Higiene Urbana),vecino que llama por recoleccion de residuos donde hay dias que pasan y no levanta las basura que estan en el contenedor rondeau esquina discepolo y despues otro tambien rondeau esquina darwin.el señor hablo con el supervisor y le comunico que tienen que levantar todos los dias y aparte el contenedor pero no esta sucediendo eso .esperan que este al tope y recien la levantan.,3,3,3,0.8812474,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00046839015,0.0010078928,0.116372034,0.8812474,0.00090434635
Arbolado Urbano,extrajeron un arbol seco y dsejaron las vereda rota. el vecino solicita arreglo de vereda ya que es un peligro para las personas que circulan informe tecnico gianna 271124 no requiere intervencion,0,0,0,0.9978454,Arbolado Urbano,Arbolado Urbano,True,0.9978454,0.00079911266,0.00038876853,0.00044496256,0.00052167353
Arbolado Urbano,"referente al evento sge n994.265. siendo las 1915 horas, se comunica a la linea de emergencias vecino de nombre oliver con número de contacto 1569293531 informando que en la arteria zeballos 1504 de la localidad de béccar hay un árbol podrido con riesgo de caída. se desplazó el inspector bernath a cargo del móvil de la patrulla municipal número 420 quien a su arribo constató positivo árbol podrido y seco, agregando que no tiene riesgo de caída. se adjuntan fotografías. operadora albrecht lucila, legajo 71.042",0,0,0,0.94996125,Arbolado Urbano,Arbolado Urbano,True,0.94996125,0.00995228,0.037144758,0.001936525,0.001005137
Higiene Urbana,limpieza de sumidero y corte de pasto del mismo que esta llegando a la boca .,2,2,2,0.9058022,Higiene Urbana,Higiene Urbana,True,0.0033932386,0.04540439,0.9058022,0.044717982,0.0006821237
Arbolado Urbano,vecinos reclaman poda por robos continuos que se esconde ahí.,0,0,0,0.95474833,Arbolado Urbano,Arbolado Urbano,True,0.95474833,0.0039732573,0.0017405308,0.033269394,0.006268445
Higiene Urbana,vecino solicita limpieza del tunes de florencio varela. nos comenta que personas en situación de calle hacen sus necesidades en el lugar.,2,2,2,0.9498326,Higiene Urbana,Higiene Urbana,True,0.0018190198,0.018786903,0.9498326,0.0290103,0.00055115577
Alumbrado,faltamte de bracito,4,4,4,0.89124656,Alumbrado,Alumbrado,True,0.008946119,0.02724026,0.06737458,0.005192476,0.89124656
Obras Públicas,tapa rota urgente,1,1,1,0.9117998,Obras Públicas,Obras Públicas,True,0.0063667176,0.9117998,0.020851508,0.018920355,0.042061716
Higiene Urbana,"vecino denuncia que quemaron un contenedor de basura verde en suipacha y sarandí, necesitan que remuevan lo que quedó y lo repongan. solo brindó el nombre porque es la persona que brinda seguridad en el lugar.",2,2,2,0.72984815,Higiene Urbana,Higiene Urbana,True,0.0007332782,0.006404247,0.72984815,0.26216397,0.0008503847
Arbolado Urbano,extraccion de tocon rebrotado informe tecnico gianna 151124 sacar cepa,0,0,0,0.99643517,Arbolado Urbano,Arbolado Urbano,True,0.99643517,0.0008341441,0.0006095825,0.0013405975,0.00078057696
Arbolado Urbano,solicité corte de un par de ramas del árbol del frente de mi casa cespedes 3112 se rompieron por el viento están peligrosamente ubicadas mil excusas para no venir info caro 131rama quebrada poda de rama quebrada,0,0,0,0.9948797,Arbolado Urbano,Arbolado Urbano,True,0.9948797,0.0011066643,0.00037691393,0.003064185,0.000572446
Arbolado Urbano,vecina solicita poda de arbol el mismo interfiere en cableado de alta tension y luminarias. teme por su gran altura.,0,0,0,0.99777263,Arbolado Urbano,Arbolado Urbano,True,0.99777263,0.0007675023,0.00033274727,0.0005687471,0.0005583315
Alumbrado,"estimados, quisiera informar que el poste de luz ubicado en la esquina de laprida y copello dejó de funcionar. durante varios días, la lámpara permaneció encendida durante todo el día, y actualmente no enciende en ningún momento, por lo que suponemos que podría haberse quemado. solicitamos, por favor, que se envíe a reparar a la brevedad, ya que la falta de iluminación afecta la seguridad de la zona. desde ya, muchas gracias por su atención. saludos cordiales, francisco",4,4,4,0.99296653,Alumbrado,Alumbrado,True,0.0022153298,0.0019513067,0.0017807424,0.0010861158,0.99296653
Higiene Urbana,el barrendero pasa pero no barre muy bien deja mucha basura acumulada en el frente de su casa ni si quiera la embolsa,2,2,2,0.9609189,Higiene Urbana,Higiene Urbana,True,0.0005154599,0.0017566985,0.9609189,0.03606965,0.000739212
Arbolado Urbano,"vecina, solicita rr y refacción de vereda. ya hay vecinos que se han caído por el mal estado de esta. las raíces ocasionaron muchos problemas.",0,0,0,0.9574092,Arbolado Urbano,Arbolado Urbano,True,0.9574092,0.037563726,0.00033653912,0.00088072027,0.0038097599
Arbolado Urbano,"en otras ocasiones hemos informado sobre el peligro que corren los peatones que circulan por este sector, incluso hace algunos meses se calló una rama sobre el techo de un vehículo que estaba estacionado en el lugar. esto se encuentra a 20 mts de la entrada en billinghurst 783. hay un árbol gigante que está en pésimas condiciones. este árbol tiene ramas de más de 6 metros de longitud que ponen en riesgo la estructura del edificio debido al mal estado en el que se encuentran. en este sector la vereda también se ve dañada a causa de las raíces que levantaron el suelo dejando como consecuencia desniveles de más de 5 centímetros. solicitamos remoción de este ejemplar a la brevedad posible.",0,0,0,0.9947744,Arbolado Urbano,Arbolado Urbano,True,0.9947744,0.0030473627,0.000504261,0.0013421528,0.00033189356
Higiene Urbana,"segun reporte sge numero 995181. siendo las 0646 horas, supervisor de la patrulla minicipal señor figueroa informa que en la arteria godoy cruz y piedrabuena de la localidad de boulogne, se encuentran seis personas en situacion de calle . se desplaza inspector rodino, ayelen a cargo del movil numero 472 informa que las personas se retiraron del lugar dejando restos de pertenencias para su retiro. se adjunta fotografia. operadora lete carla. legajo 69.692",2,2,2,0.67230904,Higiene Urbana,Higiene Urbana,True,0.001586134,0.03770641,0.67230904,0.2829644,0.0054340377
Higiene Urbana,limpieza de sumideros de la manzana junin 600. sr diego cel 11 31211968,2,2,2,0.7745339,Higiene Urbana,Higiene Urbana,True,0.013835286,0.03333982,0.7745339,0.17714404,0.0011469887
CLIBA (Higiene Urbana),q0aaaa? de poda vieja. delegación martinez,3,3,3,0.98777616,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0041227476,0.004181299,0.0016389965,0.98777616,0.0022808637
CLIBA (Higiene Urbana),esquina olazabal,3,3,3,0.7805494,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.008581566,0.041167695,0.12877253,0.7805494,0.040928725
Obras Públicas,poner tapa que corresponda a las medidas,1,1,3,0.4995724,Obras Públicas,CLIBA (Higiene Urbana),False,0.30645457,0.07870885,0.08409995,0.4995724,0.031164194
Alumbrado,luz apagada avenida centenario al 1000.,4,4,4,0.9942688,Alumbrado,Alumbrado,True,0.0014512892,0.00095357036,0.001690318,0.0016361186,0.9942688
Higiene Urbana,vecina pide que junten el montículo de basura que hay al frente de un auto abandonado en la calle jorge newbery 535,2,2,3,0.6242413,Higiene Urbana,CLIBA (Higiene Urbana),False,0.00072391116,0.0045837914,0.3685891,0.6242413,0.0018619639
Alumbrado,luz apagada en la calle direccion parana 2131 esquina casi pasaje murillo hace 2 meses.,4,4,4,0.99623364,Alumbrado,Alumbrado,True,0.0014225906,0.0006008243,0.00077343365,0.00096941454,0.99623364
Obras Públicas,reconstrucción de sumidero urgente,1,1,1,0.89896333,Obras Públicas,Obras Públicas,True,0.03136816,0.89896333,0.057533715,0.0063443463,0.005790473
Arbolado Urbano,ramas secas y muy dobladas sobre la calle. informe ing. sencio 151124 ramas quebradas y balanceo,0,0,0,0.9964149,Arbolado Urbano,Arbolado Urbano,True,0.9964149,0.00047810443,0.0004858109,0.0019775825,0.0006435421
Obras Públicas,arreglaron el pavimento y le rompieron baldosas,1,1,1,0.9553906,Obras Públicas,Obras Públicas,True,0.029580217,0.9553906,0.006340374,0.0019079886,0.0067807827
Higiene Urbana,rueda rota y sin tapa,2,2,1,0.62444055,Higiene Urbana,Obras Públicas,False,0.1266038,0.62444055,0.21113014,0.014146343,0.0236792
Alumbrado,vecino que llama por luz rota columna numero 117264. pampa al 900 y avellaneda san isidro,4,4,4,0.99057174,Alumbrado,Alumbrado,True,0.003974031,0.002202063,0.00079314114,0.0024590185,0.99057174
Higiene Urbana,"esto es en olazabal y carlos gardel ,es un basural y los vecinos y otras personas de otros lados tiran de tod",2,2,2,0.6866521,Higiene Urbana,Higiene Urbana,True,0.0007209206,0.0025931185,0.6866521,0.30895847,0.0010753309
Arbolado Urbano,rr y veredas real 652659,0,0,0,0.70459235,Arbolado Urbano,Arbolado Urbano,True,0.70459235,0.183972,0.018474417,0.043060567,0.049900733
CLIBA (Higiene Urbana),contenedor explotado y basura a su alrededor. delegación martinez. urgente.,3,3,2,0.7722522,CLIBA (Higiene Urbana),Higiene Urbana,False,0.00040543,0.0029956333,0.7722522,0.22298759,0.0013591936
Arbolado Urbano,fte la3,0,0,0,0.92643905,Arbolado Urbano,Arbolado Urbano,True,0.92643905,0.008936064,0.019273581,0.01923053,0.026120847
Obras Públicas,bache en cespedes y ader.,1,1,1,0.9780027,Obras Públicas,Obras Públicas,True,0.014875275,0.9780027,0.0051580146,0.00066801213,0.0012959104
Arbolado Urbano,el vecino informa de 2 arboles secos que desprende ramas y ya dos veces corto los cables. defensa civil fue en reiteradas ocasiones por el peligro de los cables expuestos. informe ing. sencio 221024 raleo y balanceo de limpieza y ramas secas,0,0,0,0.9974267,Arbolado Urbano,Arbolado Urbano,True,0.9974267,0.00049787865,0.00065331196,0.0010070102,0.00041503555
Arbolado Urbano,"reitero de reitero de pedidos hechos de raleo de raíces , poda y árbol seco es esquina misma calle escuela nro 4 último reclamo 6308080 y con el mensaje 3967301 de laura durruty estaba autorizado por el ing asencio , todo sigue igual podrán darme una respuesta",0,0,0,0.93757427,Arbolado Urbano,Arbolado Urbano,True,0.93757427,0.0036403222,0.002622901,0.054939084,0.0012234723
Arbolado Urbano,en la ultima lluvia fuerte se calló medio árbol y ahora cada tanto se vuelven a caer ramas. es peligroso para la gente.,0,0,0,0.98922324,Arbolado Urbano,Arbolado Urbano,True,0.98922324,0.0017458412,0.0011499571,0.0034257001,0.0044552293
Arbolado Urbano,con la tormenta del 11 de marzo se volvió a partir ramas de los 2 árboles que están en la vereda. el mismo reclamo del año pasado pero nunca vinieron a podar,0,0,0,0.98313314,Arbolado Urbano,Arbolado Urbano,True,0.98313314,0.0008177667,0.0017056884,0.013067334,0.0012760471
Alumbrado,inclinada,4,4,4,0.94466734,Alumbrado,Alumbrado,True,0.018227441,0.010696191,0.005612761,0.020796288,0.94466734
Arbolado Urbano,"la vecina tiene reclamo 7514925 16122024 1602 arbolado urbano ramas rotas o colgando teniente general lonardi 3480, béccar, san isidro, buenos aires, argentina informe ing. sencio 261224 ramas quebradas y ramas secas cumplido",0,0,0,0.99762976,Arbolado Urbano,Arbolado Urbano,True,0.99762976,0.0012093992,0.00028017774,0.00040474272,0.00047585808
Arbolado Urbano,"vecino solicita recorte de raíces, informa que las raíces le están rompiendo la vereda, también manifiesta que corren riesgo los caños de agua y de gas de la casa. adjunto al reporte reclamo anterior 3954120. hecho en el año 1301203",0,0,0,0.9963427,Arbolado Urbano,Arbolado Urbano,True,0.9963427,0.0014196663,0.0006196101,0.00078730384,0.00083071593
Obras Públicas,"buenos días. reporto este bache en la calle dorrego, martínez. nótese que los vecinos tuvieron que rellenar con escombros para tratar de reducir el pozo, dado que no se han atendido los reclamos y el bache se profundiza..gracias x leer y espermos que lo arreglen. vemos que se están haciendo varios arreglos. gracias",1,1,1,0.9864785,Obras Públicas,Obras Públicas,True,0.0018506654,0.9864785,0.008233211,0.0018261177,0.0016113705
CLIBA (Higiene Urbana),no pasa el camión hace meses,3,3,2,0.960617,CLIBA (Higiene Urbana),Higiene Urbana,False,0.00043509356,0.0061700535,0.960617,0.027258866,0.005518964
Arbolado Urbano,arbol secomuerto informe ing. sencio 291024extracción. hueco. izquierda,0,0,0,0.99694973,Arbolado Urbano,Arbolado Urbano,True,0.99694973,0.0014166551,0.00049794384,0.00071209646,0.0004235434
Arbolado Urbano,importante rama rota y colgando sobre calzada. enfrente de sarmiento 460. martinez informe de gianna 13112024 no requiere intervencion,0,0,0,0.9928893,Arbolado Urbano,Arbolado Urbano,True,0.9928893,0.0018776209,0.00032861775,0.0034070245,0.0014974675
Arbolado Urbano,arbol muy frondoso tapa canaletas,0,0,0,0.98390585,Arbolado Urbano,Arbolado Urbano,True,0.98390585,0.0015249025,0.0016563636,0.011709671,0.0012032139
Arbolado Urbano,vecina pide pedido de poda y raleo de raíces.,0,0,0,0.8396172,Arbolado Urbano,Arbolado Urbano,True,0.8396172,0.0055412115,0.0031954977,0.15018694,0.00145915
Alumbrado,"apagado completo, este poste viene con fallas seguido",4,4,4,0.99534637,Alumbrado,Alumbrado,True,0.0016619571,0.00081526046,0.0006150928,0.0015612189,0.99534637
Higiene Urbana,por favor podrían reclamar q no está pasando el barrendero zeballos entre guido y marconi,2,2,2,0.9800377,Higiene Urbana,Higiene Urbana,True,0.0009735638,0.0044564223,0.9800377,0.012414555,0.002117797
Alumbrado,"hola, está quemada la luz de abajo y de arriba altura alfaro 438 de la vereda de enfrente. favor reponer urgente está sumamente oscuro casa justo sin vecinos .",4,4,4,0.98853326,Alumbrado,Alumbrado,True,0.009071109,0.00080015504,0.0007824835,0.0008129963,0.98853326
Alumbrado,319336 esa luminaria esta encendida de dia,4,4,4,0.99400526,Alumbrado,Alumbrado,True,0.0034484724,0.00049359904,0.00055908365,0.0014936293,0.99400526
Arbolado Urbano,"referente a evento sge numero 1012241. siendo las 2326 horas. se comunica a la linea de emergencias señora mirta con telefono de contacto numero 1134242564, quien refiere que en la arteria riobamba 2879 y esnaola de la localidad de beccar, se cae una rama de gran porte y estaria a punto de caer una segunda, teme que ocasione daños. dirige el inspector gramajo fernando tomas a cargo del movil de la patrulla municipal numero404, quien solicita personal idoneo. dirige defensa civil a cargo del agente samudio nicolas quien manifiesta que se trata de ramas cecas colgando de otras ramascon riesgo de caida, habria un cable de video cable enganchado, pero no esta cortado. procede a realizar un vallado preventivo. aporta imagen. informa quiroz mariana. legajo 67891. informe ing. sencio 4225 ramas quebradas",0,0,0,0.9941533,Arbolado Urbano,Arbolado Urbano,True,0.9941533,0.0010983052,0.00060824107,0.0021896812,0.0019505187
Higiene Urbana,puerto rico esquina sáenz valiente basural para juntar botellas zapatillas. delegacion martínez.,2,2,2,0.5177177,Higiene Urbana,Higiene Urbana,True,0.0030969027,0.015529339,0.5177177,0.46179116,0.0018649215
Arbolado Urbano,la vecina informa que el árbol tiene sus raíces dañando su cañería. solicita que saquen el árbol para que no vuelva a ocurrir.,0,0,0,0.9860306,Arbolado Urbano,Arbolado Urbano,True,0.9860306,0.0024164973,0.003304673,0.0066864504,0.0015617629
CLIBA (Higiene Urbana),vecino que llama para recolección de poda en su domicilio necesita un camión almeja .,3,3,3,0.9791308,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.012232664,0.0039711883,0.004075708,0.9791308,0.00058961916
Alumbrado,brazo vandalizado y en puerta de colegio luminaria en poste palmera no censada apagada. piden reparación ya que se encuentra en un lugar donde le da seguridad a los alumnos.,4,4,4,0.995106,Alumbrado,Alumbrado,True,0.0027914664,0.00067901437,0.0006121903,0.0008113337,0.995106
Arbolado Urbano,informe tecnico 10325poda,0,0,0,0.99396497,Arbolado Urbano,Arbolado Urbano,True,0.99396497,0.0023615928,0.00084804546,0.0008793088,0.0019461286
Arbolado Urbano,"salen las raices del arbol del vecino por su vereda, le está rompiendo.",0,0,0,0.9955225,Arbolado Urbano,Arbolado Urbano,True,0.9955225,0.0017536649,0.0007052767,0.0012552317,0.0007633219
Higiene Urbana,el barrendero una vez más paso después de una semana sin venir y no barrio esta calle solo las calles aledañas,2,2,2,0.9875974,Higiene Urbana,Higiene Urbana,True,0.00048462217,0.0031797339,0.9875974,0.008021709,0.0007164202
CLIBA (Higiene Urbana),2334 exacto,3,3,3,0.3885492,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.2803107,0.025079336,0.013949289,0.3885492,0.29211143
CLIBA (Higiene Urbana),buenos días hace tres semana que reclame con municipalidad de boulogne y dijieron que mandaban a alguien a limpiar el canasto que dejo el colegio todo sucio vienen de muy lejos porque aun no pasaron es una verguenza.,3,3,2,0.85707635,CLIBA (Higiene Urbana),Higiene Urbana,False,0.0013927299,0.003124928,0.85707635,0.13755068,0.0008553611
Arbolado Urbano,"rama de gran tamaño cayo dentro del domicilio. santa rita 1111, adjuntamos fotos",0,0,0,0.97057873,Arbolado Urbano,Arbolado Urbano,True,0.97057873,0.0014710184,0.0018090643,0.016314328,0.0098267915
Higiene Urbana,"según evento sge número 914984. siendo las 1032 horas, se comunicó a la línea de emergencia vecino pablo con teléfono de contacto número 1539094524. para informar que en la arteria estanislao diaz y santos discepolo de la localidad de san isidro, refiere que la arteria se encuentra anegada. se adjunta fotografía. informa operadora salica soledad legajo 71560",2,2,1,0.85629356,Higiene Urbana,Obras Públicas,False,0.034988306,0.85629356,0.04306429,0.025647491,0.040006306
